;index;data_account;data_amount;data_contract_address;data_evt_block_number;data_evt_block_time;data_evt_index;data_evt_tx_hash;data_writeAmount
92;92;\x9ed629bc305c5731d43de27cbbe8f77976893c2b;9.86797;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11363807;2020-12-01 02:00:14+00:00;300;\x46ae24b48c4ac90952babc36acb6d1920d7244d537ed822efcdca8671740381c;100394641582807837158655
93;93;\xb5f3a2738518773cba984b74c67dfcab9bce761e;0.98689;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11365071;2020-12-01 06:36:45+00:00;186;\x68366498603e3ab9162c0d4f60f544a00bb7ade8ee229da42c799ff222609b51;10039435555571730597083
94;94;\xb8d088d929ed7b70f057b07641da58e22a3050e5;0.29387598501834505;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11365124;2020-12-01 06:50:49+00:00;258;\x29fc077b1b1b3b17afb7cddaefe2a440857578f55779541cc183051f1deaa647;2989544219031283744663
95;95;\xc3db09cd17f9c442afdd164c11608650362b21c4;0.48964;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11366062;2020-12-01 10:23:33+00:00;137;\xf918b8bd915032bd67ae34d2c75d2f22c2cfa599ff7c17c9ca20b0a2481c6a07;4980961049358342802399
96;96;\x1c6e52fca5969b3ecf2f80cd1f929a9fc74a78dc;0.09874737797144831;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11377580;2020-12-03 04:56:58+00:00;91;\xe12c3d0ed13b7ce24f001650d09ce5ba1efa734ec0f4978a8b29f3bfd5cc7c87;1005145224467138900277
97;97;\x0fd84d7cb911728737556684050782b298f70f0f;1.076819694715037;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11378167;2020-12-03 07:04:02+00:00;41;\x11c2e37bdbdc5114228bb122764aa424cf9aa25e99fe53611fad89599766f757;10961662136448040398446
98;98;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.10462065989995985;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11382097;2020-12-03 21:26:47+00:00;103;\x0ca7f6f5699d7512752de6365701066733400b570387c57401f70a8dd7f29d5c;1065684154486841989337
99;99;\x7eb9345a5253a8e070e4a137ec8460592e778018;0.09787;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11382199;2020-12-03 21:52:34+00:00;88;\x5470fe258d4f87f6b2b58be0fe513b0612ee6ca571bbb81d72766b23b060e5f1;996920764018878651121
100;100;\xca9f486512154391c63a67069bfc1b1e4fb44774;2.510791876651667;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11383622;2020-12-04 03:08:17+00:00;320;\xede71693386ce05140041175e991ae20da9b0b8d88d34b16bdab3edd018cb02e;25574767877102072669194
101;101;\x4bcc5ca6394971dde157dea794553d2b9de44b0f;51.91019725362324;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11385121;2020-12-04 08:46:16+00:00;285;\xf2d329fc4936a5175be6198ab536320f4e20a0faa872443561983939ad2a1d88;528765240330285406029058
102;102;\xc3e9fe528acc4fff877f882158db28dd4bf423bc;2.4457581908404693;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11385328;2020-12-04 09:34:20+00:00;217;\x586828ef5a8a66a6cc6f1e0d5220da2e7f1a982e4c68f5b1f641dbc038764f89;24912868491927364541599
103;103;\x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f;0.19724;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11385889;2020-12-04 11:33:44+00:00;167;\x55854b975d09c164dc383cfe59a3d2ac83a51c6a74c53c8b05d4e7ee3e212ac6;2009106147552340252787
104;104;\x474267f71a188ab6c13c8e0a0907de217377e6b3;37.08587;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11386403;2020-12-04 13:20:36+00:00;165;\x574a0b2e2949e390418c33dfe759c296a59a514a060cddeaa245ab804f5dd950;377760154531701532805294
105;105;\x90697496b0000837ff6a5768eabfaa85c17f7d0f;0.09489597347958986;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11386591;2020-12-04 14:04:58+00:00;149;\xcadcc9cb448d2575f0552b853cc75f98fc0386442aca5c19ab79b4588f2d4d03;966619297486781743379
106;106;\xf3e6ba583b960f7a8b395212fdce8a92a0df912c;4.882330343181987;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11387250;2020-12-04 16:32:41+00:00;43;\xc0330ac0ad5c715555393870ceb3bee073dda83e31845b73aca368e6d9cf0d47;50228933106613383608002
107;107;\x53f2736fae551c998d4e72e519f1acf474264de4;0.2929773749075058;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11387477;2020-12-04 17:21:08+00:00;164;\x49129a4991b6f3a70e329e308498447d00130956be60f0890883adc0aada7405;3014122654188037946976
108;108;\x7b4778d265f5280f600a2917c6aaf59b44fb2429;9.71971;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11390386;2020-12-05 04:08:29+00:00;247;\xce9565093bcb804612b95370b5595ae587038a7769eebe8c0ff175ebe808e8bb;100000506548717676190480
109;109;\x5e38b802525de11a54506801b296d2aa93d033ef;0.09765335489143291;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11391175;2020-12-05 07:03:54+00:00;111;\xe44e96c748b1ece340b6f9a94097fe0daada3a586d994dc01a910835f475eba9;1004687617988377643295
110;110;\xe9d88d7360eaebec2a7432c4163c06f3c509c538;0.85276;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11391938;2020-12-05 09:53:36+00:00;123;\x938247d9f3c1aa71341238943ded647ea84022a3c6eb48fa9a0949dbfb3dda2f;8773405451407786441863
111;111;\x6005f0acfd0805f7c554bb708b781961fb1c9271;2.5697908311110296;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11392203;2020-12-05 10:52:15+00:00;52;\x24237ec2cdef9de16a6ce8f1b1787dd24b4e63dd24ce7bd3b3aff280c46b4513;26438591673185218310877
112;112;\x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d;1.4548;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11392946;2020-12-05 13:34:19+00:00;183;\x5d4b69cbdc8ea5c1dd185e4ead90199508b3cd5a0cae6ef2a9a59da392f955d1;14967291210062499567920
113;113;\x94cffb35a4187d93840e13d735ca5784ba074bcf;0.7289896;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11392975;2020-12-05 13:43:42+00:00;39;\x0af9426bebe065ed4fb7795db6d5d332ff03cd00bd36700d7c100684ad5d9ee3;7499999747255277381784
114;114;\x4cfb53fcf0f5e3a8ca56fc0be6a995bc668b5234;0.0975;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11393746;2020-12-05 16:39:32+00:00;92;\x3d2fc9b5ad203138070cb570787c0a91089e501c7f1752b713a42c050c7c6a10;1003106370777689777538
115;115;\x512a421324ff6f03d6946bed1eef11a409fa148b;0.48739048157301185;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395030;2020-12-05 21:18:54+00:00;283;\x67261e8f22de04a6a135fe7a9a594f3d8288f45c796ffc1d3a85b0438cc339c9;5014664971202693928712
116;116;\x9651e25a28c7d356db9b044e344f72781b3cdcba;2.4278;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11395465;2020-12-05 22:59:58+00:00;320;\x6cd0f1a449a3801966454b0fc265847b207706306dd4f1515909aa0d1fcc7fe5;24979424888542469847266
117;117;\xcce853ecb829d914d119724761e3deb6ad982047;0.66312;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396141;2020-12-06 01:26:30+00:00;332;\xe6d104e8e9fdf51703ca25838efd2919bfc7b5059803a3595a6d7fc71160c9f7;6822663350514153211801
118;118;\x52cd0f36a17811d4a8c4eebd144eb0feae5eb655;0.020003462819372354;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396561;2020-12-06 02:59:44+00:00;153;\x7910f672b431e40af6bbfe865a46ccc693ed667de32eecafad42a57a485aa1ee;205814897981758757010
119;119;\xd05955436368c9659b7a1bdf8f0427ca8c193b11;0.03951906322776214;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11396586;2020-12-06 03:04:04+00:00;325;\xad8e7a53fbe7bce7eaa6cc6ec5464201e7e6193e5cf0a1f03b04c6731bbc9937;406610197444391558543
120;120;\x55b94ccedd5024ec1546b1943fa7dfa9e39195bb;0.04878571281763884;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11397391;2020-12-06 06:01:57+00:00;202;\xd880929146752022b0bfef8efbdb7522458e6aed0566697dd3c41dc67ff72853;501973724809488640358
121;121;\x84a7672ba74a5a2712a070ea7cfd0c3c4ffda73b;0.09761;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11398511;2020-12-06 10:08:30+00:00;302;\x1d57c49dc754cbad1583c73738abf4fc39ae1d1048eeb587f67115fbbbd86166;1004344753084154056970
122;122;\x6ae2440f5fbe47bee16d8fe052d911b779184067;1.3564501;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11399002;2020-12-06 11:52:17+00:00;230;\xfd3817adeed51fdd25d60e25a6469bdc25665eaaf6e099cd44d3599ea4a2e44f;13957007896275751244659
123;123;\x43afc2edaa73a4cde297edbbadfb152edfa09433;0.09741203340149328;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11399795;2020-12-06 14:43:00+00:00;223;\xd170baedd1f18175c584ae0ce7826b6bf809c389e6dd3bd59f4d3d40c0e81031;1002310637554000033997
124;124;\x384ce5a3ee0647183f0abe96952839eda9fae72f;0.09758618627756876;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11401960;2020-12-06 22:49:58+00:00;217;\x3af8a802edd4f0ad88047ee91a7052b2f8cd39d0eb024c969da3d29de3ce20d2;1003868769265599234782
125;125;\x5ae725d8c2fc96b6471a842dee617c637dc8cc7c;0.87704;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402101;2020-12-06 23:22:20+00:00;98;\xcb24bbcecfcf54487bb7292ab12dbeee2a29d05114fb273db308457e7c3f4c2d;9022069286118907903083
126;126;\x738c696bef0030600884cac2e1d3dcca330e4ea8;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402158;2020-12-06 23:34:13+00:00;348;\xf73099d82eb3803129a7f8cd7b2bd363e2c685feb6b3122e66cb73045025226c;5143476515392061880349
127;127;\x738c696bef0030600884cac2e1d3dcca330e4ea8;1.1014;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11402966;2020-12-07 02:40:35+00:00;135;\x3a54511f38edc5867a4b2d36e9be21c666548e1cc1bc731da80f9f25af745e10;11328843621918105614585
128;128;\xa5c071916bd1dc65e4defa553aee4c2822bf5b30;0.9761148480408175;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11403390;2020-12-07 04:09:04+00:00;307;\xd44cc07a501e93f508de8fc9ecb2594f759b9c38dbfc7b85f86a29c87d970dfc;10040559902647541693197
129;129;\x28ac9e4eeca87b5310cb64fbe8ff22f498deae07;0.9703225951923317;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11406708;2020-12-07 16:21:51+00:00;258;\xd4d25b8ac6e59544f250609671aea2400d724665e1e606737693cd47ad19c0c6;9978374468092813228221
130;130;\x1ebb814c9ef016e6012be299ed834f1ddced1529;4.86432626745799;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407476;2020-12-07 19:07:04+00:00;156;\xe74c46383ebe7921e2fcf13d38ba7e01d01fe812bd576ac9805588e08652872b;49999999999999999999963
131;131;\xfeb60bdccdeab4ad217fdf8f252e61b68efb1538;3.894223219582713;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407627;2020-12-07 19:43:40+00:00;17;\xff34bb55df0cd338d6a3730a78bd9a699ccbeb0cee161a20c8adf02ade9fe8b1;40028392478880379136309
132;132;\xa0b343ab316cbd95075a8d9797732733de845852;0.03887482952991376;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407859;2020-12-07 20:41:23+00:00;272;\x6846a3da3afd05f6fe01e710c31ba270d65a0681af67ece3ba5bf2fe1bb7f032;399582230579300595929
133;133;\xf2fb34c4323f9bf4a5c04fe277f96588dde5316f;0.2150268421925028;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11407932;2020-12-07 20:56:47+00:00;120;\x0eb068a7556994c2b7f9ff24733d61c27b1599b8d2278c6f11025d0574e26512;2210193749443668421122
134;134;\x89808c49f858b86e80b892506cf11606fb25fcdc;0.6829717635400653;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11408140;2020-12-07 21:43:35+00:00;125;\x0f2713b3f66493e5cfbe0e99883f6fa1897a609b7f9ba97dac6102eb7bc2a359;7020053438125606084025
135;135;\x5a6398a9717b4f97b5ece97c5bfc10ad2510ec20;0.9770902815323378;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11408863;2020-12-08 00:21:49+00:00;240;\x6245452123f7231c3148cf481097b163fdb0571c67cb31eeaf2fc35a301aed1d;10043167449038111286729
136;136;\x24d0db7e182fcd29ddea14c04bcb182c89cbb0c0;0.488528;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11409270;2020-12-08 01:52:33+00:00;318;\x0cbfcf94e6dbf74f4ce26e6119a40c1a16e0194779173175e7865b72ecd42763;5021364162211580889962
137;137;\x4ab32d5bf6ec67d7748d9f24394b527c1f917154;0.0029327649430638215;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11412570;2020-12-08 14:04:02+00:00;189;\x90db9df53d87dea1a6a53dd30e0d96a32bbc3e081bddde711bacde3cd374c27d;30134048844373721358
138;138;\x3483a0282281768e2883c443989194259cba7eaf;5.85067;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11413606;2020-12-08 18:03:58+00:00;14;\x408848213e5ac1a954879fb5dc9c4710145a1f3e2f5cdac33d57c4c5bfe0800e;60112145409915609187202
139;139;\x42eed6182e4f3e37d3ae08a0d2a04c258ee0ae87;1.94234;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11413964;2020-12-08 19:20:43+00:00;110;\x8899d6c7208a94e149a8e63ada6abd01e63770582d587f452dee2419d118e36f;19956339870430434798170
140;140;\xae74a3cab14567ee50a749400b1ccb7b05d5f614;0.97729;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11416827;2020-12-09 05:35:20+00:00;70;\x095ee1231cd9391d9f2dafbe0a7eff2da1bb6a759df285cebbe73773f2f54cc0;10029290682555198719325
141;141;\x79c4213a328e3b4f1d87b4953c14759399db25e2;2.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11417892;2020-12-09 09:39:53+00:00;244;\x77ee637dddf073d17cec08da2339975507ef4baa1cd876da8467af71f637390d;24629636687301084556660
142;142;\x82fb2f4b37ca02510b2ed67bdfc2701392bb62b5;82.26908528206422;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418193;2020-12-09 10:46:24+00:00;290;\x9e1768934b472c5f3fec17c0dcf78cd00a3a05ad4668520239e360b082e26bdc;844274033789096228154492
143;143;\x3505b95dbc8dbd895614f34ee8633ecbbaf35dc6;422.85860058418405;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418266;2020-12-09 11:05:16+00:00;215;\xa8d26d6a837067bb036a0338398fa7dc7842780f880f14dccd42e9cec7c6f71d;4339522376037090129488373
144;144;\x1a1033a21e8a201aa2c72823891b132a6713a9b2;94.56971465198771;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418288;2020-12-09 11:08:15+00:00;295;\x7ef3f4407f7f83451fa83a88b8220600ef9db011021d8a84ce849816777b89a3;970504864399457637913330
145;145;\x0f2eabdd86e509fbec3d8a719b362ddee85f445b;5.8425180999999995;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11418964;2020-12-09 13:33:26+00:00;127;\x45b2cdbebcc6faad3fbcc740caa4fb6f687b3c73e3e7dd264bd3ac73d4cdfbfb;59956866693594916329402
146;146;\x6e0f68dea79666db24b1c629035ace9b61773c34;0.0009781138247415013;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11419935;2020-12-09 17:03:45+00:00;320;\x6bb15946e28056fa39f5c1e90effd778a8d511ac1568d30c4e5b1f01bb61fbd4;10037829481088141614
147;147;\xd95562a170f130cd6ac88491e714b1093c2d3169;0.6775;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421183;2020-12-09 21:39:13+00:00;321;\xf6641169da1fdf6307ae6350eb89a72bd47da7edd6c5e17159227fd85bf451f9;6942298771325062372383
148;148;\xa23842c61ca1e15bb148ab13840768b87f04e642;0.4891711;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421197;2020-12-09 21:42:53+00:00;153;\xc33a215ae8f26aa75a281a07b9571cbc7bca835cc9bf9cdf7bffe90ecf9b4cb6;5012509240578857558103
149;149;\xb157de3db68569c3683196539349016a5b4a2517;0.2922;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421237;2020-12-09 21:51:49+00:00;215;\xe3e7be5ffcf7a2b81ca60319855defe0885c63848c853f7593edb81368c1dedf;2994157259284414345978
150;150;\x8024b668a9edfbdb8adc213359c01d2f62818237;0.49384485885395035;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11421416;2020-12-09 22:31:36+00:00;104;\xa5523c191e6c8c32e6f2cfb29809b4680ed44fda49736d95f38eefbdb99a586c;5060240947107496386306
151;151;\x480c761ad99ed9c1fca5982fc59ec05e89798eaa;0.0988;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11427168;2020-12-10 19:50:19+00:00;9;\x19fe13624a5b810ee5221989e0f022e61fce0d32409bdb9fbbf3d2f0b4a39c1a;1012255244722946422274
152;152;\xe32307b731526a00cb32e8678f64ec3fa121f44d;0.07844;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11430345;2020-12-11 07:45:48+00:00;258;\x05fdb4bf750a99ac3a2cf7030c95664608e56c11a9734f9820db3fad19edff90;803546076187417205280
153;153;\x1acf3e6e5fb8f5d53469c15b48550bbcfeb22bfc;3.6241313276218423;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11432764;2020-12-11 16:46:08+00:00;119;\x326ee09307102cc8de78dbd8e7f746ed7440279e1cca9714f726984538f0ebd5;37127984678167682978883
154;154;\x8ed5003d47e6b8a7024ef9cee90403ed786b151e;0.5393073014092031;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11432923;2020-12-11 17:21:53+00:00;150;\x93d7b6ea20a37194ec1bdfa9f9b14e753bc71356afc7602fc91535be124ef9e6;5525018663350760999743
155;155;\x5304ca83ba49dbf9f5adabb1fbe761cf48c6bc4d;0.0215;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11434464;2020-12-11 22:47:33+00:00;287;\x8b9de8b8f0379cff47f1736b34a1b6b3cfaae6f57d32663e46026f8b538b4048;220259706316441681143
156;156;\xbd6f5bdc401ab1ca811e40755f4a2ddad75ce2cc;1.9580774436863861;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11437961;2020-12-12 11:58:30+00:00;166;\xfb283b26df9399e66fcd3d6d8d23f33f5b4d695460aba7e8c9224f960742910c;20058641472236927448418
157;157;\x5a075fdef83cfdaa2082692060fead2fc5ba7480;0.637916774572568;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11439125;2020-12-12 16:09:20+00:00;101;\xb5791be94ff699d5268431751eed9362765a0ae2bf7018ceafac70c6b55ae794;6534760855998445999993
158;158;\xef628c724ad2843d12e060f0a5da00403e77ed6d;0.004939468233955756;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11440700;2020-12-12 21:57:41+00:00;307;\x542a3606e41c8cc8185fe6d46637558d961ff5be2abbe1026b9e25ce91753adc;50589676118624708738
159;159;\xcd7c44cea43eaac0178599063f5054687b3ea262;0.0491;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11441928;2020-12-13 02:37:02+00:00;104;\x08ea077d16ed2aef39f4a9da8e7b78952acb8b9de8e2e56dca0ba5962ee3434b;502876868768100529185
160;160;\xe8b60b147990023367408d904d2b081b4304f1e0;9.879213793596495;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11442144;2020-12-13 03:23:08+00:00;91;\x97354fe0edaf27ffffd91e77a5c144dcc9c2a1b3a768fa28078d739dc98a9b77;101181834998257285158675
161;161;\x5f0b2078885d87bffee08233cc3ff6fd48450de0;0.029407507300248666;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11442486;2020-12-13 04:40:12+00:00;140;\x1cdad7d24a5904fe912f677aa8d9c1262593e68e0ac7c85bfa4b112082f6b2a0;301192236570482519429
162;162;\x280ea0b76d9cb4a5b8bdccac36aed84c16f7b9cb;0.04896164849214191;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11446353;2020-12-13 18:45:33+00:00;212;\x379ef49c6ad3cf042f20b0b24184774d612f1e286a290b30d23d64bd952ebbbc;501466497120269392271
163;163;\x2c7320be7040a0a05d4d203385da7e907a517737;9.828800150984145;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11447574;2020-12-13 23:25:52+00:00;10;\xeb90d8c570e913fa7cca4f2d6bd2482e9fa931bf801093b2271136d882041e7b;100666947287599994796064
164;164;\x43b057ba8e3f5419c08cc1b0717711acf59e4e21;0.9801943134790576;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11449002;2020-12-14 04:43:05+00:00;40;\x45134134a08d7bd2f0f5d820e30ebabd12222c1bb4fd3a16a57fc8968aac2511;10038674005814785346798
165;165;\x2de14db256db2597fe3c8eed46ef5b20ba390823;3.4283923791666178;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11450804;2020-12-14 11:12:11+00:00;192;\x47308e539ad221be8380ce1e90b71b627c15de9f8993d0a6d5bd61c87adf6f1d;35115101358195217483971
166;166;\xb461201548ed80d33881d46a5ff73444ecf6defe;0.04906;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11451006;2020-12-14 11:58:11+00:00;140;\x5665153979f4a056298f20d866e2650a03f26985ca9193faf73d905d0142f764;502494079470514704044
167;167;\xcb24e2ff8f53c769c663806659078260ff7fd8a9;3.76014;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11451584;2020-12-14 14:07:15+00:00;7;\x9b2cd275f20de0769306fdb4bd9ba0352330b40db52ee709fca41e9f701b1856;38512870086247755975772
168;168;\xbb403d793dda52f8512950953771b7c341086120;0.3425518470248921;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11452094;2020-12-14 16:07:17+00:00;214;\x153f22164ca85df35887256e17f93472bc49a25687968636b3189fe391fcdc09;3508731399305309535863
169;169;\xae3a94c250ae8236de0f9168dbe52db8f4ba3bf1;0.09743;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11452344;2020-12-14 17:02:29+00:00;286;\x64e32bcf46017a13eb5f992762b1ad0888230af30811cd5886373e91a124a3f5;997940063878506324089
170;170;\xc51fa42503942cafa7b1ffc02f0cd9564189773e;7.830026380269717;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11452556;2020-12-14 17:49:28+00:00;313;\xe04335a34630952fe687565e7667b9522ff0c62af85777a58fc5c6102e6a4544;80200159881825774815464
171;171;\x2dd6253ca3c08a2a65063ba23f69d3e93f0f25ea;37.92805460564824;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11452592;2020-12-14 17:59:07+00:00;253;\xcace87b406eb2565bce3b0df5886e53480f096f95fdef4e6a23789c21f69077c;388483498733094539999018
172;172;\x3247da930721fadf467dcfaa2e211fa309381371;1.210722044204531;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11452791;2020-12-14 18:41:01+00:00;215;\x3b074e86c8935ebb56cd9777f6460c7b18613f469c9cb1e7d32c431f303ec5e7;12400925950776863267344
173;173;\x7031ecce999f1d305cc48d07259d1d404a6b777e;0.19807;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11453108;2020-12-14 19:51:07+00:00;117;\x7bf8bd85d522f188f9969ead3bcc10912c0263cc1bdfd94aec6692927592737f;2028733360746699476897
174;174;\x46ba0af6bc60e6fabd9957744c057d031c720ace;10.73954;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11453802;2020-12-14 22:16:52+00:00;202;\x38d8b543b4c9e78832c96e17a549f538521fcdb110d04fcaca5820cc6af7082f;109999913298164172752647
175;175;\x6071fbe5d7365420b5549b4f5d72e21b06673d18;1.17636;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11453825;2020-12-14 22:22:47+00:00;333;\x42c1d0fa6d4af90b806c4ec7abe95dc4b29cec86a2a178fdac66c94c3735d080;12048886452066699901421
176;176;\x822fe0e19903591578f269deda9d50b453c8ac86;0.39;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11454028;2020-12-14 23:07:33+00:00;274;\xb79154b73c9fb339e292c4f0e7c0d505193c64e94478c8194e81907d381a7d3a;3994581349506964672001
177;177;\x7476b53b79491d546f38e8cc5bffa2d06a39f09a;0.4411467361304558;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11454160;2020-12-14 23:36:30+00:00;134;\xdc85e4c0c493ccbb47f38108e9fcbde2292be93c01cad38e874c829175d01dde;4518453318301767777462
178;178;\xbcb8d658292535e997ede08543bc4a49083c92c2;0.09809597597495573;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11454987;2020-12-15 02:45:03+00:00;225;\xbe0fcabf4b00984cba5486c6c112a053d4fc4d8e33beb5fc96e47f39e2c0328f;1004749784717921478034
179;179;\xcff7303b8e08403438c751bf21c04771252fa413;0.5365299;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11457358;2020-12-15 11:30:38+00:00;131;\x9b0e177215fa51b67c7064cb0d20894983d446da93d97c8eed7c10f677f9d00a;5494053491119366902323
180;180;\x4ca3b38a84152535c6a15221be968b75d2c95134;0.019612824786254566;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11458063;2020-12-15 13:58:24+00:00;297;\x517937433c90c5fb9da42308009f5a9d737f087d194b07e502a383c889a3c34e;200834862116043010637
181;181;\x3455fc3515e39ca200930350001154e96c190162;2.15382;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11458680;2020-12-15 16:17:38+00:00;58;\xf35c5730a7864c814a9506c43ce7e1dfa506fca78b9d777367b8b41d930f6439;22054843956063345944403
182;182;\x2d9f9f7862a8e435d890f487a01ea15eceb6c6ef;0.175816;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11460592;2020-12-15 23:22:02+00:00;245;\x306e60357559e4bc7c4c385b1e18863c3c24dc19d00dbe51fbbcb943598e2f7f;1796457686261643343452
183;183;\x1d9e87682310ac1d9b5737e3d1c4ef9794f45ca3;1.613260910693712;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11461575;2020-12-16 03:00:52+00:00;76;\x98ad9452482d56d0cdfdd2936a06ec03d6bd6cfe1e7fdfc3479b9de91f4406f4;16476266171897487721798
184;184;\xc89d98a67d75cdcc2cc2320177790470f021c704;0.00287;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11462142;2020-12-16 05:07:55+00:00;151;\x81e9b3405140211d0a59072ccef8c6e35a230f3d6e53d31bac455b0924a40b1e;29311067999507346888
185;185;\xab8140174c6e46d78bed397b96da352ea38c2821;17.7876;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11463691;2020-12-16 10:51:53+00:00;102;\x236978c9c5c8e6a28f06113102fa4abd04400e9e6a07cabd60f8f8485f7a3f32;181662586572168635906297
